Applicant ID,Gender,Marital Status,Age,Employment Status,Employment History (Years),Annual Income,Co-applicant Income,Loan Amount Requested,Loan Term (Months),Credit History,Credit Score,Existing Loan EMI,Debt-to-Income Ratio,Property Area,Approval Status
c9debedb-2835-4fc9-b05f-f816a46ce973,Female,Married,47,Employed,24,107487,35892,79539,240,2,698,22,0.33,Rural,0
0407ff03-bed2-45ca-bf23-004a4d373386,Female,Married,56,Self-employed,26,134223,11845,296775,300,0,490,1853,0.43,Rural,1
3229b049-23b3-412a-af41-e9f1f1e99962,Male,Single,36,Unemployed,0,0,0,428083,300,2,701,522,0.33,Urban,1
a07ef303-2438-405d-b6ae-c8756bae3866,Male,Single,40,Self-employed,17,90269,19778,489273,360,2,482,616,0.27,Semi-Urban,1
5446805c-8d8f-4aba-9082-b1b561dcf511,Male,Married,46,Unemployed,0,0,0,498916,360,2,527,117,0.1,Rural,1
f71bd7db-516c-4d51-ab4d-49afa6a590fe,Male,Single,53,Self-employed,22,135953,6847,396811,60,0,839,596,0.17,Semi-Urban,1
5f0434d2-6ddf-4697-848b-3d72bb06917a,Male,Single,27,Employed,16,113494,27552,498010,300,1,594,1865,0.41,Semi-Urban,1
81e612bb-b00e-465c-8fab-3636e5ae07fd,Female,Single,40,Unemployed,0,0,0,345779,240,0,396,1644,0.47,Urban,1
7c40c040-c2d0-4efe-831d-e9b9b90dca52,Male,Single,44,Unemployed,0,0,0,253287,360,2,818,1896,0.26,Urban,1
d231016c-8d8f-43d7-86a0-581a89632251,Male,Married,46,Employed,9,47207,22722,483060,240,0,441,1782,0.48,Semi-Urban,1
52415ea4-163a-47a2-a7e0-74a0d2831593,Male,Married,27,Self-employed,20,79255,32264,81164,240,0,636,111,0.42,Rural,1
5fdad395-779f-4586-b591-9963153549d8,Female,Married,36,Unemployed,0,0,0,469549,180,2,491,1222,0.39,Semi-Urban,0
f35d5d86-e8d0-415f-bce6-e6cf97aa5ed3,Male,Married,41,Unemployed,0,0,0,259993,60,1,667,96,0.14,Semi-Urban,1
7bf883f7-e9a1-4179-9327-7402142974a6,Female,Single,43,Unemployed,0,0,0,233954,120,1,378,1876,0.34,Semi-Urban,0
b09e852d-4f63-4db0-ad53-b2a093de8470,Male,Single,38,Self-employed,6,48105,17772,304526,360,1,789,1025,0.34,Rural,1
31555c65-dfb3-468f-8982-5a27fee5e858,Female,Married,42,Self-employed,16,58830,29680,128833,120,0,789,1241,0.22,Semi-Urban,1
6f647ce0-8e63-44b8-990d-14043628f32f,Male,Single,55,Employed,2,69614,3915,496269,240,2,655,161,0.26,Semi-Urban,1
f9caf083-738c-443b-b471-600adbd503aa,Male,Married,36,Employed,7,95715,1285,357243,180,0,473,1483,0.14,Semi-Urban,1
06b570dd-86e8-4786-b110-19fda2134cb3,Female,Single,28,Employed,7,42915,8132,375974,120,1,795,678,0.2,Urban,1
5ab15c97-28a9-4dcb-94a2-53aed58c963f,Male,Married,34,Unemployed,0,0,0,200196,60,0,545,1968,0.13,Rural,1
e87db749-f4b7-40fd-b5c8-3df6b1cae01d,Male,Single,21,Unemployed,0,0,0,150765,240,0,737,750,0.26,Semi-Urban,1
058275ad-e4f0-4eef-8f2e-9a41d77ba01a,Female,Married,20,Self-employed,16,142071,4055,334208,360,2,806,695,0.44,Rural,1
451afb93-72fd-45ca-94c8-accb6adf6dd8,Female,Married,36,Self-employed,9,74059,34942,455049,300,2,685,659,0.18,Semi-Urban,0
b6ccbf61-8737-4f24-8678-aad671f3dfbc,Female,Single,33,Employed,25,144519,14415,482923,360,2,341,1290,0.15,Urban,0
6b39ad8c-47a4-4416-8a2b-b39d8a23382c,Male,Married,58,Unemployed,0,0,0,423839,360,0,632,1569,0.22,Rural,1
d344b9e8-bf15-419e-a7b7-35bcab06c66f,Male,Single,31,Self-employed,12,113152,6307,209546,360,2,567,1345,0.45,Rural,1
9cf3c77a-ffd4-4c3a-b8fd-9136374799d9,Male,Married,39,Employed,0,132106,43611,151034,120,0,424,1565,0.41,Urban,1
d994d262-0abd-4334-8296-3b40aeddce77,Male,Single,30,Employed,17,58288,21114,134677,360,0,765,1858,0.16,Urban,1
a72734c2-9e7b-4bd1-a529-75e654a60e7c,Male,Married,21,Unemployed,0,0,0,157470,300,1,395,696,0.39,Rural,1
5d3de3d9-03e7-49f2-a0d5-16fd17d3bf93,Male,Married,50,Employed,16,72195,22465,324502,360,2,566,1345,0.36,Semi-Urban,1
afc0739a-8bf6-4f21-9dad-5564f568f975,Female,Married,47,Self-employed,7,105086,9651,461969,360,2,752,905,0.15,Semi-Urban,1
3b09c027-1f90-469b-a99d-3d140a725f6c,Female,Single,37,Self-employed,13,123897,45270,216433,180,2,548,622,0.42,Rural,1
1a1de9e5-e1ae-4c44-9c93-69fd63136685,Male,Single,48,Self-employed,21,112448,23941,324112,300,1,674,1717,0.18,Urban,1
a4292e38-57d7-49fe-8464-823c5f128f02,Male,Single,35,Unemployed,0,0,0,347457,360,0,811,1359,0.37,Semi-Urban,1
5b6e4023-e249-4f14-8ba2-24b34bf1d576,Female,Married,22,Self-employed,10,77130,22567,163974,360,0,612,1414,0.15,Urban,1
5f3fbcf7-2fdc-49d5-ad9c-f2cc2d77534b,Male,Married,47,Self-employed,19,132729,11829,311435,60,2,349,1975,0.3,Rural,1
a9e9244c-0288-4d42-b597-75d56736ed82,Female,Single,43,Unemployed,0,0,0,420129,300,2,453,1972,0.17,Semi-Urban,0
5fcaa11f-7886-48b8-9039-0878ff12d376,Female,Married,25,Employed,23,46226,31755,479005,240,2,573,1919,0.25,Rural,0
05464e6a-5827-43ab-9097-00869bc350b7,Female,Single,60,Employed,16,122342,28530,452687,240,1,643,1753,0.21,Urban,1
7d1ff108-909e-4b54-a77c-03928e44abcd,Female,Married,51,Unemployed,0,0,0,372102,360,1,554,395,0.3,Urban,1
ca952cd7-300b-4881-8bf7-b38132c6140b,Female,Married,39,Self-employed,21,50717,6450,226204,360,1,346,382,0.17,Urban,1
d1ff8c82-363f-44f8-8dbf-f39adce4e1fa,Female,Married,30,Unemployed,0,0,0,161468,360,0,660,596,0.41,Rural,1
17bd1539-86e0-4d15-b9f1-dc2d36ab5909,Female,Married,38,Self-employed,18,85684,49198,376524,240,2,377,1388,0.34,Urban,0
c940affa-b098-4b2c-8264-02d97f0df8b1,Female,Married,40,Unemployed,0,0,0,68346,180,1,558,723,0.3,Semi-Urban,1
e787a0c2-d83a-49b9-b563-23eed7e8de90,Male,Single,22,Self-employed,18,38735,48903,392500,300,0,634,1542,0.37,Rural,1
8f7cb7a6-fe85-406b-b200-20f5a1f5b622,Female,Single,57,Unemployed,0,0,0,167808,360,0,493,1701,0.2,Urban,1
c96b11b6-5418-4dca-80b3-d2ea73253856,Female,Married,51,Self-employed,15,62313,32264,359032,60,0,826,1790,0.11,Rural,1
63ffe252-2ecd-4520-9b41-90a45130601d,Male,Single,48,Unemployed,0,0,0,442578,300,0,763,251,0.48,Rural,1
add89140-35ca-46d2-9fdf-3db8e5e2d248,Male,Married,50,Employed,15,58191,41181,347398,240,1,599,690,0.4,Semi-Urban,0
04835e86-dadd-48f6-84e5-d50cccf16b7f,Female,Married,37,Employed,1,101728,40028,303047,180,0,369,1193,0.22,Semi-Urban,0
6002da9e-d36a-4b36-9b48-f3f9d519c651,Female,Married,25,Unemployed,0,0,0,476512,240,1,612,1013,0.13,Rural,0
edb731f9-735e-497a-8558-d70b0f39f1f2,Male,Single,24,Self-employed,18,68824,14714,369813,60,2,592,643,0.41,Rural,1
0dff5b4b-f306-446c-8923-c9c23880eaa5,Male,Married,23,Self-employed,8,115853,37577,356796,360,2,359,1674,0.37,Semi-Urban,0
0adc4ac7-ca30-456b-bb16-7905609dda83,Female,Married,39,Unemployed,0,0,0,466784,180,2,555,1449,0.27,Rural,1
0e1a177d-9064-469c-b68c-f3e81de739ce,Male,Single,38,Self-employed,0,93054,45317,228082,360,0,541,421,0.35,Rural,0
91de3a06-9363-48f9-999b-e6c61a16e340,Female,Married,40,Unemployed,0,0,0,141999,300,1,448,168,0.3,Rural,1
79c5ef49-3116-400c-b534-2889c5d71c01,Male,Married,52,Employed,12,69139,4985,233555,180,2,411,1800,0.13,Urban,1
1e13db30-300c-4c52-9b20-57a51b82e48e,Male,Single,29,Employed,16,111876,38720,273673,300,0,400,1622,0.25,Urban,0
4127c9af-374d-4a18-a4c3-d87af7bb87d2,Male,Married,23,Self-employed,16,62543,33046,123637,360,0,585,1279,0.16,Semi-Urban,1
45311ac4-8bb6-482b-aa22-27693cff3c64,Female,Married,60,Unemployed,0,0,0,267508,360,2,543,711,0.47,Urban,1
0d7e544e-0827-42e9-a620-9443358bdbad,Male,Married,56,Self-employed,19,37624,30456,204478,240,1,549,1589,0.16,Rural,1
97c16faa-7bb5-4f34-af13-aea9c1c88cc6,Male,Married,25,Self-employed,17,146969,44078,56633,360,0,737,623,0.44,Rural,0
00532002-e073-4fb8-90f7-02acdb15587a,Male,Married,39,Employed,21,36325,15891,399835,120,0,653,337,0.3,Urban,1
e2864354-acda-4052-ae88-6f958967e14e,Male,Married,33,Employed,30,54509,32943,77542,240,1,357,1883,0.49,Rural,1
41c85d0f-70eb-4d92-add6-eef0d276d4e1,Female,Single,47,Unemployed,0,0,0,499620,180,0,369,1195,0.34,Urban,1
ab99de01-e1f6-458c-8f22-83eb397ff203,Male,Married,54,Self-employed,24,126718,35221,447340,180,0,367,1121,0.44,Semi-Urban,1
446d079e-08cc-4e1c-9f22-b5c5dbe744dd,Male,Single,57,Unemployed,0,0,0,79915,180,0,743,354,0.19,Rural,0
786bdb82-c032-4d1b-9e19-64932d861381,Female,Single,52,Unemployed,0,0,0,164576,120,2,320,1029,0.17,Rural,1
a1110232-54ba-4357-ac8b-9e5641f580bc,Male,Married,23,Unemployed,0,0,0,174582,60,1,766,440,0.17,Urban,1
3d1bb604-f4e7-48a1-90b4-23083f7a10a7,Male,Married,33,Employed,15,46200,37885,185957,300,1,385,269,0.38,Urban,1
7cfa1079-a595-42e9-ac33-baf31bc42d42,Female,Married,51,Self-employed,23,120454,34291,428706,60,0,444,1831,0.24,Rural,1
48b0241e-fcc9-4ac3-aec9-1d2b268583fe,Male,Married,28,Self-employed,17,61576,38461,410997,120,0,610,1896,0.38,Semi-Urban,1
e5304748-b178-4040-8a18-7ff3f066728c,Male,Single,35,Employed,6,27200,17108,193040,240,2,660,1334,0.28,Semi-Urban,1
31d5d65e-5b83-448a-bf7b-4045e76c219f,Female,Married,34,Unemployed,0,0,0,273052,60,2,660,819,0.23,Urban,1
bac8abe6-f9d0-4437-9388-127a99928366,Female,Single,41,Unemployed,0,0,0,71525,60,0,426,1229,0.29,Urban,1
7b6f4c3f-20d9-4f3d-a91c-7ab266eac59a,Female,Single,50,Unemployed,0,0,0,465852,180,0,569,1206,0.29,Urban,0
5f9b4744-565a-4770-b1cb-d7631ecc4a86,Male,Married,41,Unemployed,0,0,0,470288,300,1,338,812,0.47,Urban,1
60351937-278d-4425-9655-7c2f3938e720,Male,Single,38,Employed,24,28334,3459,401335,120,2,646,72,0.33,Urban,0
4f542f20-bb21-441e-88ed-00c1b8456a2f,Female,Single,28,Unemployed,0,0,0,101688,180,2,413,162,0.27,Urban,1
418820a2-9eb9-415f-921b-684c4991ab04,Male,Single,22,Unemployed,0,0,0,210433,60,1,612,1354,0.28,Urban,0
2bd1ae42-906d-4f43-bfc3-46774b8ba575,Female,Single,33,Employed,13,96470,39885,284555,120,2,713,1381,0.46,Rural,1
5cdf7fd5-f891-4333-aca6-b3a5eb9e4b34,Male,Single,45,Self-employed,27,77403,19497,385924,300,2,317,1350,0.3,Semi-Urban,0
6967c3ea-fa61-4c38-bbc6-d6f76efa5514,Male,Single,46,Self-employed,27,99181,38955,201164,240,1,587,1621,0.28,Rural,1
e5067443-c8f5-4530-bf3f-5faa0fdb954d,Female,Married,45,Unemployed,0,0,0,124110,300,1,688,80,0.34,Rural,0
bc890a67-daf4-4403-8895-310c5078900d,Female,Married,54,Employed,30,59491,4949,413397,360,1,387,1878,0.32,Urban,1
be78553e-8d3e-4fa4-b909-6885f444a06d,Female,Single,46,Employed,11,117605,49698,259882,300,0,338,1888,0.43,Semi-Urban,1
5e876ac8-3278-41e2-9ae5-082dd4da796d,Female,Single,59,Unemployed,0,0,0,292181,180,0,463,109,0.26,Rural,1
e1cf9a86-f745-49aa-b5c9-cd21a22f36a7,Male,Married,41,Unemployed,0,0,0,256119,360,1,700,106,0.3,Semi-Urban,0
a922bc20-25e3-4f1b-9e6a-ae828c185144,Male,Single,22,Self-employed,25,120747,8700,397280,240,0,765,1102,0.3,Rural,1
aae34f25-af19-4eb0-8cfb-134bb0867dd5,Female,Single,30,Employed,7,95748,3157,261892,360,1,673,1281,0.41,Semi-Urban,0
22df9be3-67ce-4775-813f-cf71ae570e7f,Male,Married,38,Employed,1,61484,41464,351031,60,0,638,604,0.45,Semi-Urban,1
9f1df582-fb00-42d4-8ca5-95bf4d9fc509,Male,Single,50,Self-employed,20,43672,16216,412819,180,2,624,1421,0.16,Semi-Urban,0
4ae8a2f4-89c6-4556-aee8-57d533523330,Female,Married,47,Unemployed,0,0,0,77233,60,0,556,1655,0.1,Urban,1
762d4fdb-8c18-4037-9f08-09dfd7e5fbe5,Male,Single,58,Self-employed,3,94883,16486,242380,360,1,558,1604,0.23,Semi-Urban,0
4649446d-01e9-4071-9250-2ef26b8bc2eb,Male,Single,27,Employed,8,64894,15804,347736,60,1,424,674,0.22,Rural,1
0a6aa421-c6a1-4f97-82cb-de41f3d8d092,Female,Single,41,Employed,26,32577,20494,487657,300,1,723,1296,0.48,Urban,1
269157b6-c5df-44ae-a9fb-0a714e316981,Male,Single,30,Employed,25,41903,44670,126108,360,1,575,1202,0.23,Semi-Urban,0
47aeda1b-9378-4ae9-8304-2aaec7c27d80,Male,Single,39,Unemployed,0,0,0,237977,120,1,661,1989,0.28,Semi-Urban,1
e533d8b3-dd93-465a-b4c2-d8b40bd60e8c,Female,Married,30,Employed,0,106970,11742,298629,180,2,701,177,0.36,Urban,1
de9f0309-5da8-48d3-b3c1-576ed373d309,Male,Married,33,Employed,8,91043,30959,174008,240,2,566,111,0.33,Urban,0
9dff63cf-2c6d-4e00-849b-5b5352d966b0,Female,Married,34,Unemployed,0,0,0,352264,180,2,690,1185,0.1,Urban,1
79dbb993-22c6-4690-a4b3-e2d2882835bb,Male,Married,39,Self-employed,2,91786,1034,391486,360,1,553,1738,0.34,Urban,1
6451ad2f-c8e1-41e8-a754-95c0dd1341f7,Male,Married,55,Unemployed,0,0,0,285007,240,2,826,936,0.42,Rural,1
ffb324d0-307a-4c48-815f-93107adcdc10,Male,Married,39,Unemployed,0,0,0,410931,300,0,820,807,0.47,Rural,0
5e8bed06-b6ae-423d-887b-bfe624ef2186,Male,Married,51,Employed,30,63097,20684,295548,360,0,632,1293,0.22,Rural,1
641c544f-b344-466b-b992-e8ea322968b1,Female,Single,42,Unemployed,0,0,0,61122,120,1,466,1673,0.38,Semi-Urban,0
fe82cd00-3b2c-4677-9e33-08578893c5c8,Male,Single,30,Self-employed,23,133047,2712,177418,360,0,337,804,0.44,Urban,1
73537fbf-e20f-47fa-8988-44c7fc56e5b1,Male,Single,44,Self-employed,15,49866,40182,142342,360,1,453,182,0.29,Urban,1
df44c002-0bbc-4098-8d76-cebf194e6208,Female,Married,32,Self-employed,16,45892,6802,138008,60,1,704,1404,0.41,Rural,1
94ae83b6-5af0-4296-a86f-7f7b03a70320,Female,Married,52,Unemployed,0,0,0,218584,120,0,622,676,0.14,Semi-Urban,0
dcfb7156-a822-4a8f-ad91-224baa8b9977,Male,Single,34,Employed,22,47603,42625,267785,300,1,553,1423,0.41,Semi-Urban,1
69059f4f-adad-4215-bd9c-3c34f00230ed,Male,Single,32,Unemployed,0,0,0,75227,240,1,394,1307,0.14,Semi-Urban,0
54454c1d-0acc-4513-8680-98f402c42d93,Female,Married,23,Self-employed,17,114953,33098,313163,300,2,762,1749,0.33,Semi-Urban,1
215f6573-80d5-4c4f-ab43-d2610bc275b4,Female,Single,20,Self-employed,24,119766,26701,50414,180,0,827,1853,0.36,Semi-Urban,0
81cd717b-d093-4716-95a6-a133c843020a,Male,Single,56,Employed,24,50630,5673,406130,240,2,533,49,0.32,Semi-Urban,1
386df6d9-8da0-458a-aac5-1ece1f0964f1,Male,Married,38,Employed,4,68329,8201,242676,240,1,632,227,0.13,Urban,0
3c61f6dc-dcdb-4179-9048-2e8a292916c6,Male,Married,21,Employed,1,48912,34439,426154,360,2,676,445,0.21,Urban,1
b934b88a-151e-4f1a-8de2-0414f1f1129b,Female,Married,60,Self-employed,21,136650,36303,251904,60,2,535,1879,0.23,Semi-Urban,1
689d3fd0-a1b2-443b-8f3e-0be789f46687,Female,Single,37,Unemployed,0,0,0,344204,360,0,740,9,0.2,Urban,1
33dc57a1-cda6-4a74-837d-58881d043774,Male,Single,41,Employed,5,60696,23932,95414,240,1,479,1359,0.12,Urban,0
901291e2-5c9d-4a08-8418-093d83277286,Female,Married,23,Self-employed,29,103412,19278,334473,300,1,562,1631,0.21,Urban,0
db726480-c92e-478d-92e1-237f441ab4ae,Male,Married,46,Unemployed,0,0,0,273763,120,1,432,501,0.18,Semi-Urban,0
171a328e-ffe9-4c31-8989-c59caa02da90,Female,Married,33,Employed,17,110068,20627,346935,240,2,740,693,0.15,Rural,0
8676da6a-e9c0-4712-9a74-99464d0ed055,Female,Married,46,Unemployed,0,0,0,428438,120,2,605,225,0.33,Urban,0
f451140b-18cb-49f4-9f44-de6b6b478e27,Female,Single,24,Unemployed,0,0,0,282980,120,1,331,919,0.2,Urban,1
09efe5bb-16b3-402e-81ae-a0b5219d7e42,Female,Married,35,Self-employed,29,144014,36609,252447,60,1,542,1085,0.14,Semi-Urban,1
d9b48275-5fc5-44fc-acb2-5e9841358bbd,Male,Married,43,Self-employed,18,74049,124,124338,120,0,336,1503,0.32,Urban,1
3c70fd50-74f7-4b4e-b661-a7c5de45896f,Male,Single,24,Unemployed,0,0,0,80229,240,1,428,972,0.26,Semi-Urban,1
02246e49-8f8b-4545-baa3-0e8208f8052c,Male,Single,46,Employed,22,47104,8391,239755,240,1,835,1471,0.18,Semi-Urban,1
69ca8046-949e-49cc-9747-80d263d5668d,Female,Single,56,Unemployed,0,0,0,408144,360,1,566,1964,0.18,Urban,1
e8c6e25f-1b44-420c-a8dc-f031cc73aed2,Female,Married,38,Unemployed,0,0,0,157777,60,2,808,591,0.49,Urban,1
c2fe2dcc-8e33-4530-8134-8bb89bd661d7,Female,Single,33,Self-employed,2,130262,34276,466223,180,0,640,1176,0.14,Urban,0
fde20220-ba5a-4ab1-a5c4-b371643cd8e6,Female,Married,24,Unemployed,0,0,0,107820,360,0,814,1747,0.25,Urban,1
8e1f690c-c6bb-443a-a4ca-dbeb9d76d943,Female,Married,54,Unemployed,0,0,0,304512,60,0,670,249,0.33,Rural,1
349eca83-fdca-42e3-b8df-5c7252dceb6b,Female,Married,27,Employed,7,105353,49847,442971,180,1,743,1862,0.35,Urban,0
8facd823-736f-42f2-9a0d-2c69a1c8be98,Male,Married,54,Unemployed,0,0,0,328915,300,0,504,1409,0.11,Rural,1
d708d48b-b4b4-4d10-8dd0-406efbb8df2b,Male,Single,35,Unemployed,0,0,0,79281,180,0,446,1185,0.2,Urban,1
cc77a178-8aaa-476c-8b82-03d6ea38a169,Male,Single,32,Unemployed,0,0,0,208916,120,1,411,903,0.18,Urban,1
b5acb2d7-d85b-4807-b793-fcf1083c1b4f,Female,Single,60,Unemployed,0,0,0,423011,60,0,609,348,0.18,Urban,0
b58ef7ef-f1f3-4a7c-8608-b211d3658010,Male,Single,25,Employed,27,20311,24645,180799,360,0,622,158,0.16,Semi-Urban,1
949f972d-ce1e-451c-8195-d0efaa431426,Male,Married,49,Self-employed,16,136603,38698,372523,360,0,818,1996,0.26,Semi-Urban,1
5c66f1a3-4119-4fcb-9de1-44c4349ff7d8,Male,Married,42,Employed,18,92967,30236,316535,60,2,415,1189,0.21,Rural,1
1da1e63b-7c0b-4cfc-89e7-2fc63e602aba,Female,Married,23,Self-employed,18,40320,32022,241221,60,1,774,1435,0.13,Urban,1
6df098a6-129d-42c6-82e4-9308262deb32,Male,Single,30,Self-employed,13,139717,135,93815,240,1,348,1486,0.42,Rural,1
93d7b21a-bb99-4ed9-89e9-98c1415d0452,Female,Married,49,Unemployed,0,0,0,298569,300,2,763,1334,0.46,Urban,0
2d9d9ff1-bd66-45f3-8fec-be5ad4aa2c0b,Female,Married,58,Self-employed,2,71067,45987,58429,180,1,752,1220,0.18,Semi-Urban,0
01cad618-09a5-4c3a-925e-da05268b6a64,Male,Single,25,Employed,19,95589,29833,153888,120,1,845,1465,0.18,Rural,0
f67da7da-5b83-4a83-8e06-7c38c9020d0a,Male,Single,39,Unemployed,0,0,0,259419,240,1,805,915,0.27,Urban,1
7ce2aa89-b4d0-4f19-a84c-3b6eaf716538,Male,Single,32,Unemployed,0,0,0,180613,360,1,846,658,0.32,Rural,1
03c8f9e8-d574-4a19-97dc-13aac44aa0c5,Male,Married,35,Self-employed,6,140890,16899,454586,60,0,330,199,0.44,Semi-Urban,1
5b446669-5278-4509-bd2f-2b8d0d6a332f,Male,Married,57,Self-employed,9,93947,44400,275029,240,2,784,1049,0.34,Urban,1
5ac1f97b-ef5d-4cd3-8554-0f8c7027dc3e,Female,Single,26,Employed,5,103903,13744,90518,360,0,342,1461,0.18,Semi-Urban,1
389b4474-e052-4301-8195-b9a16100a3be,Male,Married,27,Employed,1,139824,24599,476317,300,2,821,1856,0.21,Semi-Urban,1
69bce66f-b5f6-4144-9a16-118d437c8cc7,Female,Single,44,Self-employed,22,25894,13962,136724,240,2,379,1639,0.4,Rural,0
58ecef29-b909-4d76-9760-f7e2dd6b0d8c,Female,Married,30,Self-employed,12,134114,36555,59969,180,2,687,820,0.18,Urban,1
37ea4752-f8ce-4b11-9cd6-4f45620a8a95,Male,Single,48,Unemployed,0,0,0,61384,120,0,660,1644,0.2,Semi-Urban,0
a0a2da8b-8174-4eec-9e24-3e9b444e88cd,Female,Single,39,Unemployed,0,0,0,209042,300,0,612,1801,0.23,Urban,1
f76769ad-3f99-419e-bbfb-f35ae2f08588,Female,Married,56,Unemployed,0,0,0,230529,300,0,840,436,0.2,Rural,1
36656b2c-cb1a-4ecb-94dc-c6751f3b1d60,Male,Single,35,Unemployed,0,0,0,200096,120,0,395,1627,0.31,Semi-Urban,1
6e49f606-57d9-4943-ab93-695d88516427,Female,Married,51,Unemployed,0,0,0,481539,180,1,545,248,0.45,Semi-Urban,1
53ca9524-6f21-4b12-bfac-12583d93b3a9,Male,Married,44,Self-employed,16,35560,40345,263312,360,1,563,611,0.22,Semi-Urban,1
6ef3b9d3-f9a1-4482-a37a-ab4dc957a65a,Female,Single,24,Self-employed,6,83602,36323,453430,180,0,433,301,0.15,Semi-Urban,1
24b3d40b-5a5d-4bdf-87be-f0eccace8b5c,Female,Married,20,Unemployed,0,0,0,183524,120,0,610,1805,0.38,Semi-Urban,1
c363e97d-7d89-4423-aadc-f2e4f2c401cd,Female,Single,50,Self-employed,9,20072,1144,129118,240,2,335,1365,0.36,Urban,1
8867e606-e04d-40d0-8d1d-d39b81ee0aa8,Male,Single,60,Self-employed,25,114841,6270,329079,180,2,788,488,0.23,Urban,1
bca505f0-38fb-4e54-bc41-85742540b4eb,Female,Married,58,Employed,24,63451,8186,391589,300,1,840,1025,0.32,Rural,1
5cb1d2ba-b899-40a1-9044-482d35811aac,Female,Married,32,Unemployed,0,0,0,446493,60,0,678,771,0.29,Semi-Urban,1
c7596ce7-3bfe-4266-937f-c82847bf364a,Male,Single,60,Employed,6,25026,33728,164575,180,0,686,1248,0.2,Urban,0
5d663ee4-b5af-4c8d-8118-81044bb7d58c,Male,Married,21,Unemployed,0,0,0,475468,60,0,374,1449,0.24,Semi-Urban,0
337bff50-a314-4a44-9502-932845e33089,Female,Married,58,Unemployed,0,0,0,272704,360,1,546,72,0.44,Semi-Urban,1
70be4acc-6c6d-4773-adfe-4831a8e2963a,Female,Single,45,Self-employed,23,114487,24422,167154,360,2,570,479,0.13,Semi-Urban,1
7591dd0c-20e4-4860-a10d-ee4928a4ab90,Male,Single,34,Employed,7,25080,21822,398611,300,0,658,1986,0.33,Urban,1
f49ecec4-23d3-4fea-9c96-e71e5d856eb4,Male,Single,34,Unemployed,0,0,0,282894,300,1,723,385,0.32,Urban,1
42a274dd-5b1a-443a-a433-6f2fcf2fd258,Female,Single,60,Unemployed,0,0,0,318530,180,1,342,607,0.27,Urban,1
47175191-0d72-4123-a5c0-307a26466861,Male,Single,35,Self-employed,2,70238,24198,486006,120,1,690,795,0.19,Rural,1
7795a76e-9183-484a-8fce-2c149f11c866,Male,Single,23,Self-employed,1,20462,26500,356891,360,2,777,1861,0.3,Rural,1
800bc9af-3f85-479c-816b-abafb3a045fd,Female,Married,23,Self-employed,17,148898,33628,342143,180,2,843,392,0.15,Semi-Urban,0
53b47332-1562-4b98-b23e-93c0d455396b,Female,Single,50,Unemployed,0,0,0,474823,240,1,434,457,0.22,Urban,1
6a7b7b6e-06f7-4682-b2f0-8dc9dc8b2059,Male,Married,44,Unemployed,0,0,0,200205,180,2,727,1387,0.38,Urban,0
99a4412d-c320-4a69-897f-dbe9b097fe7f,Female,Married,45,Employed,27,62819,24263,214682,360,1,726,370,0.45,Semi-Urban,1
3507c660-d78a-4534-ae4f-89ce250bf69b,Male,Single,30,Self-employed,11,89750,17012,136736,300,1,399,312,0.48,Rural,0
12016de8-1652-431e-9c27-0b22040952d0,Male,Single,40,Unemployed,0,0,0,466710,360,1,561,1374,0.13,Semi-Urban,1
25531044-b9f8-4d54-afbf-4b03967dcfcc,Male,Single,24,Unemployed,0,0,0,456308,180,1,468,1300,0.47,Semi-Urban,0
9c81e134-5280-4632-bee7-98b90dcdcf3c,Female,Married,44,Unemployed,0,0,0,332120,180,0,430,104,0.18,Rural,1
2c753db5-cc31-4f05-9b86-523c88de373c,Female,Single,32,Unemployed,0,0,0,91530,360,0,413,1962,0.24,Urban,1
1c0032af-d960-421a-8f3d-ac6479647c5e,Female,Married,29,Self-employed,4,146087,23406,61929,60,1,328,1358,0.33,Rural,1
8c733963-f278-421f-9655-b7d9d14fc4de,Male,Married,60,Unemployed,0,0,0,164507,180,1,343,624,0.12,Urban,1
79d5d637-c6c6-42a4-997e-b2b427d9d1c0,Female,Married,54,Unemployed,0,0,0,183731,360,1,516,1638,0.2,Semi-Urban,1
d46e8911-451d-464c-8a82-5282d55cd0c7,Female,Single,26,Unemployed,0,0,0,144948,60,2,487,143,0.46,Rural,0
89ce5f28-49b2-402d-a4ec-369058cfb4e1,Male,Married,24,Self-employed,14,72190,47848,72845,360,2,529,1603,0.45,Urban,1
40b84679-3b04-4336-83f6-2f2a5c502769,Male,Married,21,Employed,21,111368,40210,133332,300,2,456,644,0.39,Semi-Urban,1
7a2516cd-8a38-49ff-8bdb-6bbf15d49e6c,Male,Single,39,Employed,4,97112,28771,214864,120,2,472,1415,0.26,Urban,1
09ffb963-c817-4356-8f39-731720688aa8,Female,Single,29,Unemployed,0,0,0,140764,120,2,619,161,0.5,Urban,1
a5103840-01f3-464a-8463-6e295e14226d,Female,Single,35,Employed,27,65347,154,401741,240,1,763,1391,0.2,Urban,1
50315c62-118d-4812-afde-6129d4299ead,Female,Single,57,Employed,22,138564,4015,81756,360,1,586,548,0.48,Urban,0
73675d84-18c8-4f69-bce2-825005a12152,Male,Single,28,Self-employed,23,125204,49851,447352,360,2,520,1062,0.25,Urban,1
a5feb921-241d-457b-b31e-e8462dc1f014,Female,Married,33,Self-employed,26,105948,4094,142037,240,0,322,918,0.14,Rural,1
